member_id,date,racks_am,racks_pm,gf,vegan,vgf,sales,pizza,notes,weather,aqi,witness_id
0,2015-10-22,16,17.5,0,0,0,9736,yum,n/a,weather,0,1
0,2015-10-23,24.5,26,0,0,0,14975.7,yum,n/a,weather,0,1
0,2015-10-24,39,33,0,0,0,20389,yum,Last Corn,weather,0,1
0,2015-10-25,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2015-10-26,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2015-10-27,13.5,13,0,0,0,7949,yum,n/a,weather,0,1
0,2015-10-28,14,15.5,0,0,0,8390.5,yum,n/a,weather,0,1
0,2015-10-29,16,17.75,0,0,0,10113.9,yum,n/a,weather,0,1
0,2015-10-30,28,27,0,0,0,15705.95,yum,n/a,weather,0,1
0,2015-10-31,32.5,27,0,0,0,17238.12,yum,Halloween,weather,0,1
0,2015-11-01,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2015-11-02,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2015-11-03,13.5,14,0,0,0,8410.5,yum,n/a,weather,0,1
0,2015-11-04,15.5,14.5,0,0,0,8919.25,yum,n/a,weather,0,1
0,2015-11-05,16,15,0,0,0,8439,yum,n/a,weather,0,1
0,2015-11-06,27,18,0,0,0,13973.51,yum,n/a,weather,0,1
0,2015-11-07,29.5,23,0,0,0,15072,yum,n/a,weather,0,1
0,2015-11-08,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2015-11-09,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2015-11-10,14,15,0,0,0,8253.75,yum,n/a,weather,0,1
0,2015-11-11,21,14,0,0,0,10819.3,yum,Veterns Day,weather,0,1
0,2015-11-12,15.5,17,0,0,0,9228,yum,n/a,weather,0,1
0,2015-11-13,23,22.75,0,0,0,13783,yum,n/a,weather,0,1
0,2015-11-14,32.5,24.5,0,0,0,16657.85,yum,n/a,weather,0,1
0,2015-11-15,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2015-11-16,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2015-11-17,17.5,12.5,0,0,0,9152,yum,n/a,weather,0,1
0,2015-11-18,13,15.5,0,0,0,9105,yum,n/a,weather,0,1
0,2015-11-19,16,15.5,0,0,0,9292.8,yum,n/a,weather,0,1
0,2015-11-20,21,20,0,0,0,11530,yum,n/a,weather,0,1
0,2015-11-21,34,27,0,0,0,17594,yum,n/a,weather,0,1
0,2015-11-22,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2015-11-23,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2015-11-24,21.5,32,0,0,0,12083,yum,n/a,weather,0,1
0,2015-11-25,95,0,0,0,0,23500,yum,n/a,weather,0,1
0,2015-11-26,0,0,0,0,0,0,yum,Thanksgiving,weather,0,1
0,2015-11-27,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2015-11-28,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2015-11-29,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2015-11-30,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2015-12-01,15,16,0,0,0,8741,yum,n/a,weather,0,1
0,2015-12-02,14,14,0,0,0,8145,yum,n/a,weather,0,1
0,2015-12-03,15,16,0,0,0,7765,yum,n/a,weather,0,1
0,2015-12-04,24.5,22.5,0,0,0,14440,yum,n/a,weather,0,1
0,2015-12-05,28,19,0,0,0,14586,yum,n/a,weather,0,1
0,2015-12-06,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2015-12-07,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2015-12-08,14.5,15.5,0,0,0,8725.85,yum,n/a,weather,0,1
0,2015-12-09,15.5,14.75,0,0,0,8732.65,yum,n/a,weather,0,1
0,2015-12-10,16,13,0,0,0,8568.5,yum,n/a,weather,0,1
0,2015-12-11,21.5,18,0,0,0,10977,yum,n/a,weather,0,1
0,2015-12-12,29,23.5,0,0,0,15121,yum,n/a,weather,0,1
0,2015-12-13,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2015-12-14,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2015-12-15,16.5,15,0,0,0,8843,yum,n/a,weather,0,1
0,2015-12-16,17,16,0,0,0,9847,yum,n/a,weather,0,1
0,2015-12-17,18.5,15.5,0,0,0,9957,yum,n/a,weather,0,1
0,2015-12-18,23,17,0,0,0,10424,yum,n/a,weather,0,1
0,2015-12-19,35,25,0,0,0,17359,yum,n/a,weather,0,1
0,2015-12-20,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2015-12-21,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2015-12-22,26,18,0,0,0,11876,yum,n/a,weather,0,1
0,2015-12-23,24,17,0,0,0,12546,yum,n/a,weather,0,1
0,2015-12-24,30,0,0,0,0,8150,yum,n/a,weather,0,1
0,2015-12-25,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2015-12-26,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2015-12-27,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2015-12-28,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2015-12-29,30,18,0,0,0,14033,yum,n/a,weather,0,1
0,2015-12-30,26.5,15.5,0,0,0,11608,yum,n/a,weather,0,1
0,2015-12-31,44,0,0,0,0,9732.5,yum,New Years Eve,weather,0,1
0,2016-01-01,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-01-02,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-01-03,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-01-04,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-01-05,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-01-06,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-01-07,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-01-08,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-01-09,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-01-10,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-01-11,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-01-12,19,18,0,0,0,10686,yum,n/a,weather,0,1
0,2016-01-13,18,17,0,0,0,9753,yum,n/a,weather,0,1
0,2016-01-14,19.5,16.25,0,0,0,10026.9,yum,n/a,weather,0,1
0,2016-01-15,23.5,23,0,0,0,13020.5,yum,n/a,weather,0,1
0,2016-01-16,35,22.5,0,0,0,16551,yum,n/a,weather,0,1
0,2016-01-17,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-01-18,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-01-19,14,13,0,0,0,7703,yum,n/a,weather,0,1
0,2016-01-20,16,13.5,0,0,0,8822,yum,n/a,weather,0,1
0,2016-01-21,16,15,0,0,0,8158,yum,n/a,weather,0,1
0,2016-01-22,22,18,0,0,0,11115,yum,n/a,weather,0,1
0,2016-01-23,32.5,26,0,0,0,16327,yum,n/a,weather,0,1
0,2016-01-24,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-01-25,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-01-26,15,14,0,0,0,8566,yum,n/a,weather,0,1
0,2016-01-27,17,15,0,0,0,9004,yum,n/a,weather,0,1
0,2016-01-28,20,18,0,0,0,10550,yum,n/a,weather,0,1
0,2016-01-29,23,20,0,0,0,12179,yum,n/a,weather,0,1
0,2016-01-30,33,23.5,0,0,0,17719,yum,n/a,weather,0,1
0,2016-01-31,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-02-01,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-02-02,13,15,0,0,0,8200,yum,n/a,weather,0,1
0,2016-02-03,15.5,13,0,0,0,8548.95,yum,n/a,weather,0,1
0,2016-02-04,14,17,0,0,0,8083.75,yum,n/a,weather,0,1
0,2016-02-05,27,22.5,0,0,0,14583,yum,n/a,weather,0,1
0,2016-02-06,39,21,0,0,0,16762,yum,n/a,weather,0,1
0,2016-02-07,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-02-08,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-02-09,15,13.5,0,0,0,8650,yum,n/a,weather,0,1
0,2016-02-10,13,14,0,0,0,8468,yum,n/a,weather,0,1
0,2016-02-11,18,17,0,0,0,10497,yum,n/a,weather,0,1
0,2016-02-12,24,25,0,0,0,15826,yum,n/a,weather,0,1
0,2016-02-13,40,27,0,0,0,22241,yum,Day after Yelp & SF Chronicle,weather,0,1
0,2016-02-14,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-02-15,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-02-16,17,13.5,0,0,0,9647,yum,n/a,weather,0,1
0,2016-02-17,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-02-18,17,16.5,0,0,0,10552,yum,n/a,weather,0,1
0,2016-02-19,23.5,20,0,0,0,12586,yum,n/a,weather,0,1
0,2016-02-20,31.5,25.5,0,0,0,17349,yum,n/a,weather,0,1
0,2016-02-21,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-02-22,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-02-23,17,15.5,0,0,0,10850,yum,n/a,weather,0,1
0,2016-02-24,19.5,18,0,0,0,10415,yum,n/a,weather,0,1
0,2016-02-25,17.5,18,0,0,0,11732,yum,n/a,weather,0,1
0,2016-02-26,28,27.5,0,0,0,0,yum,n/a,weather,0,1
0,2016-02-27,37,27,0,0,0,18661,yum,n/a,weather,0,1
0,2016-02-28,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-02-29,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-03-01,13.5,16,0,0,0,10034.96,yum,n/a,weather,0,1
0,2016-03-02,16,17.5,0,0,0,9883,yum,n/a,weather,0,1
0,2016-03-03,16,18,0,0,0,9359,yum,n/a,weather,0,1
0,2016-03-04,25,25,0,0,0,14288,yum,n/a,weather,0,1
0,2016-03-05,32,22,0,0,0,15229,yum,n/a,weather,0,1
0,2016-03-06,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-03-07,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-03-08,18,14.25,0,0,0,9552,yum,n/a,weather,0,1
0,2016-03-09,16,16,0,0,0,9896,yum,n/a,weather,0,1
0,2016-03-10,17,16,0,0,0,9761,yum,n/a,weather,0,1
0,2016-03-11,23,26,0,0,0,13720,yum,lots of rain,weather,0,1
0,2016-03-12,36,22.5,0,0,0,17214,yum,n/a,weather,0,1
0,2016-03-13,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-03-14,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-03-15,15.5,17,0,0,0,10365,yum,n/a,weather,0,1
0,2016-03-16,18.5,17.5,0,0,0,11396,yum,n/a,weather,0,1
0,2016-03-17,19.5,22.5,0,0,0,13080.9,yum,St Patrick's Day,weather,0,1
0,2016-03-18,27,31,0,0,0,16383,yum,n/a,weather,0,1
0,2016-03-19,35,27,0,0,0,19071,yum,n/a,weather,0,1
0,2016-03-20,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-03-21,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-03-22,19.5,21,0,0,0,12513,yum,n/a,weather,0,1
0,2016-03-23,22,16,0,0,0,12528,yum,n/a,weather,0,1
0,2016-03-24,20.5,20,0,0,0,12322,yum,n/a,weather,0,1
0,2016-03-25,30,26,0,0,0,15534,yum,Good Friday,weather,0,1
0,2016-03-26,36,26,0,0,0,19404,yum,n/a,weather,0,1
0,2016-03-27,0,0,0,0,0,0,yum,Easter,weather,0,1
0,2016-03-28,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-03-29,20.5,18,0,0,0,11843,yum,n/a,weather,0,1
0,2016-03-30,20.5,17,0,0,0,11639,yum,n/a,weather,0,1
0,2016-03-31,19.5,18.5,0,0,0,11416,yum,n/a,weather,0,1
0,2016-04-01,25,20,0,0,0,16084,yum,Price Increase,weather,0,1
0,2016-04-02,33,27.5,0,0,0,20863,yum,n/a,weather,0,1
0,2016-04-03,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-04-04,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-04-05,16.5,15.5,0,0,0,11226,yum,n/a,weather,0,1
0,2016-04-06,17,18,0,0,0,12259,yum,n/a,weather,0,1
0,2016-04-07,16,18,0,0,0,11483,yum,n/a,weather,0,1
0,2016-04-08,24,23.5,0,0,0,15365,yum,n/a,weather,0,1
0,2016-04-09,32,21,0,0,0,16329,yum,n/a,weather,0,1
0,2016-04-10,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-04-11,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-04-12,14,14,0,0,0,9596,yum,n/a,weather,0,1
0,2016-04-13,18,16,0,0,0,11004,yum,n/a,weather,0,1
0,2016-04-14,19,18,0,0,0,13520,yum,n/a,weather,0,1
0,2016-04-15,24,24,0,0,0,15311,yum,n/a,weather,0,1
0,2016-04-16,33,26,0,0,0,20159,yum,n/a,weather,0,1
0,2016-04-17,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-04-18,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-04-19,13,0,0,0,0,4866,yum,Plumbing,weather,0,1
0,2016-04-20,15,17,0,0,0,11181,yum,n/a,weather,0,1
0,2016-04-21,19,18.5,0,0,0,11567,yum,n/a,weather,0,1
0,2016-04-22,26.5,23.5,0,0,0,14097,yum,n/a,weather,0,1
0,2016-04-23,35,26,0,0,0,21428,yum,n/a,weather,0,1
0,2016-04-24,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-04-25,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-04-26,14,15.5,0,0,0,11027,yum,n/a,weather,0,1
0,2016-04-27,15,16,0,0,0,10317,yum,n/a,weather,0,1
0,2016-04-28,18,18,0,0,0,12611,yum,n/a,weather,0,1
0,2016-04-29,37,30,0,0,0,16400,yum,n/a,weather,0,1
0,2016-04-30,30,27,0,0,0,19327,yum,n/a,weather,0,1
0,2016-05-01,0,0,0,0,0,0,yum,May Day,weather,0,1
0,2016-05-02,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-05-03,15,16.5,0,0,0,11115,yum,n/a,weather,0,1
0,2016-05-04,19,19,0,0,0,11728,yum,n/a,weather,0,1
0,2016-05-05,16,15,0,0,0,10430,yum,n/a,weather,0,1
0,2016-05-06,23,20.5,0,0,0,13797,yum,n/a,weather,0,1
0,2016-05-07,44,35,0,0,0,24881.5,yum,First Corn,weather,0,1
0,2016-05-08,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-05-09,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-05-10,16,15,0,0,0,10848,yum,n/a,weather,0,1
0,2016-05-11,17,15.5,0,0,0,10282,yum,n/a,weather,0,1
0,2016-05-12,17.5,19.5,0,0,0,12343.52,yum,n/a,weather,0,1
0,2016-05-13,31,30,0,0,0,20524,yum,n/a,weather,0,1
0,2016-05-14,38,30,0,0,0,23947,yum,Cal Graduation,weather,0,1
0,2016-05-15,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-05-16,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-05-17,18.5,21,0,0,0,13178,yum,n/a,weather,0,1
0,2016-05-18,18,18.5,0,0,0,11992,yum,n/a,weather,0,1
0,2016-05-19,21.5,20,0,0,0,13739,yum,n/a,weather,0,1
0,2016-05-20,25.5,25.5,0,0,0,16677.9,yum,n/a,weather,0,1
0,2016-05-21,34.5,25,0,0,0,18819.5,yum,n/a,weather,0,1
0,2016-05-22,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-05-23,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-05-24,18,16,0,0,0,10708,yum,n/a,weather,0,1
0,2016-05-25,16.5,15,0,0,0,10469,yum,n/a,weather,0,1
0,2016-05-26,19,18.5,0,0,0,12148,yum,n/a,weather,0,1
0,2016-05-27,27.5,28,0,0,0,17818,yum,n/a,weather,0,1
0,2016-05-28,30,30,0,0,0,20857,yum,n/a,weather,0,1
0,2016-05-29,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-05-30,0,0,0,0,0,0,yum,Memorial Day,weather,0,1
0,2016-05-31,17,16,0,0,0,11266,yum,n/a,weather,0,1
0,2016-06-01,18,14,0,0,0,11266,yum,n/a,weather,0,1
0,2016-06-02,18,17,0,0,0,11340,yum,n/a,weather,0,1
0,2016-06-03,24,26,0,0,0,16093,yum,n/a,weather,0,1
0,2016-06-04,32,24,0,0,0,18512,yum,n/a,weather,0,1
0,2016-06-05,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-06-06,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-06-07,18,16,0,0,0,10672,yum,n/a,weather,0,1
0,2016-06-08,18,20,0,0,0,11932,yum,n/a,weather,0,1
0,2016-06-09,21,21,0,0,0,13013,yum,n/a,weather,0,1
0,2016-06-10,26,24,0,0,0,16123,yum,n/a,weather,0,1
0,2016-06-11,30,25.5,0,0,0,18297,yum,n/a,weather,0,1
0,2016-06-12,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-06-13,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-06-14,17,17,0,0,0,12002,yum,n/a,weather,0,1
0,2016-06-15,21,15,0,0,0,11768,yum,n/a,weather,0,1
0,2016-06-16,24,27.5,0,0,0,14789,yum,n/a,weather,0,1
0,2016-06-17,28,25,0,0,0,16290,yum,n/a,weather,0,1
0,2016-06-18,24,21,0,0,0,16994,yum,n/a,weather,0,1
0,2016-06-19,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-06-20,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-06-21,16,15.5,0,0,0,10950,yum,n/a,weather,0,1
0,2016-06-22,16.5,14.5,0,0,0,10293,yum,n/a,weather,0,1
0,2016-06-23,19,15.5,0,0,0,12140,yum,n/a,weather,0,1
0,2016-06-24,26,26,0,0,0,17298,yum,n/a,weather,0,1
0,2016-06-25,37,29,0,0,0,21650,yum,n/a,weather,0,1
0,2016-06-26,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-06-27,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-06-28,17.5,15.5,0,0,0,11000,yum,n/a,weather,0,1
0,2016-06-29,18,15,0,0,0,11294,yum,n/a,weather,0,1
0,2016-06-30,16.5,15,0,0,0,11150,yum,n/a,weather,0,1
0,2016-07-01,30,25,0,0,0,17008,yum,n/a,weather,0,1
0,2016-07-02,34,25,0,0,0,20714,yum,n/a,weather,0,1
0,2016-07-03,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-07-04,0,0,0,0,0,0,yum,4th of July,weather,0,1
0,2016-07-05,16.5,14.5,0,0,0,10160,yum,n/a,weather,0,1
0,2016-07-06,17,16,0,0,0,11593,yum,n/a,weather,0,1
0,2016-07-07,21,21,0,0,0,13149,yum,n/a,weather,0,1
0,2016-07-08,26.5,24,0,0,0,17036,yum,n/a,weather,0,1
0,2016-07-09,33,24,0,0,0,18847,yum,n/a,weather,0,1
0,2016-07-10,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-07-11,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-07-12,18,17.5,0,0,0,12080,yum,n/a,weather,0,1
0,2016-07-13,18,17.5,0,0,0,11839,yum,n/a,weather,0,1
0,2016-07-14,18,15,0,0,0,11720,yum,n/a,weather,0,1
0,2016-07-15,27,26,0,0,0,18604,yum,n/a,weather,0,1
0,2016-07-16,33.5,24.5,0,0,0,19022,yum,n/a,weather,0,1
0,2016-07-17,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-07-18,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-07-19,17,19,0,0,0,12144.88,yum,n/a,weather,0,1
0,2016-07-20,16,16,0,0,0,11111.3,yum,n/a,weather,0,1
0,2016-07-21,17,16,0,0,0,11198.95,yum,n/a,weather,0,1
0,2016-07-22,26,21,0,0,0,17224,yum,n/a,weather,0,1
0,2016-07-23,32,29,0,0,0,20515,yum,n/a,weather,0,1
0,2016-07-24,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-07-25,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-07-26,16,20,0,0,0,12000,yum,n/a,weather,0,1
0,2016-07-27,18.5,20,0,0,0,13120,yum,n/a,weather,0,1
0,2016-07-28,19,19,0,0,0,13007,yum,n/a,weather,0,1
0,2016-07-29,28,30.5,0,0,0,19176,yum,n/a,weather,0,1
0,2016-07-30,35,28,0,0,0,20595,yum,n/a,weather,0,1
0,2016-07-31,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-08-01,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-08-02,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-08-03,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-08-04,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-08-05,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-08-06,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-08-07,0,0,0,0,0,0,yum,n/a,weather,0,1
0,2016-08-08,0,0,0,0,0,0,yum,n/a,weather,0,1
